Test_ID	Gene	Locus	GO_Term	ConstantCO2_LowpH	ConstantCO2_HighpH	pH7_LowCO2_2	pH7_MidCO2	pH7_HighCO2	pH8_LowCO2	pH8_MidCO2
XLOC_021160	EMIHUDRAFT_470695	EMIHUscaffold_524:12947-16254	cullin-RING ubiquitin ligase complex	1.72025	1.47826	1.2793	1.52346	1.6597	1.85619	1.51923
XLOC_024538	-	EMIHUscaffold_64:506625-508183	None	5.60941	5.75828	5.19442	4.19006	5.71488	5.62407	5.493
XLOC_024539	EMIHUDRAFT_67520	EMIHUscaffold_64:508387-510137	hydrolase activity, acting on glycosyl bonds	4.82875	4.09559	4.78404	5.16153	5.13989	4.01746	4.37278
XLOC_032173	EMIHUDRAFT_439140,EMIHUDRAFT_439142	EMIHUscaffold_94:34773-37626	None	10.596	9.95423	10.6129	9.32198	9.45481	6.44273	7.02024
XLOC_032172	-	EMIHUscaffold_94:29006-30590	None	5.92441	6.7963	5.69804	4.25995	6.45491	4.51833	6.37389
XLOC_032177	EMIHUDRAFT_453832	EMIHUscaffold_94:77934-79184	None	5.17913	7.28359	5.36161	5.31065	4.61607	6.9509	4.67531
XLOC_032174	-	EMIHUscaffold_94:40713-44070	None	21.9502	19.6239	19.5349	22.3185	17.1056	28.0294	18.0422
XLOC_032178	Sly1-1	EMIHUscaffold_94:80712-84902	None	23.274	23.6434	24.4579	27.4732	27.0142	22.4818	27.3218
XLOC_043234	-	KB864716:83357-84843	None	6.44665	4.19756	3.28491	2.88592	2.60356	4.61262	3.79691
XLOC_000874	-	EMIHUscaffold_1:1124530-1126069	None	4.70245	6.9494	3.771	5.16729	5.22006	4.88348	5.17674
XLOC_000872	-	EMIHUscaffold_1:1062676-1063911	None	4.7958	5.17101	4.69519	4.71629	4.58921	5.37126	3.80784
XLOC_016071	EMIHUDRAFT_432409	EMIHUscaffold_4:1880832-1882684	succinate dehydrogenase complex	26.186	41.1926	28.0609	33.4475	30.2323	18.4955	29.6862
XLOC_016072	EMIHUDRAFT_631970	EMIHUscaffold_4:1887422-1890546	None	38.1434	40.1926	32.0669	40.0229	41.9365	39.1911	44.6108
XLOC_016074	EMIHUDRAFT_461445	EMIHUscaffold_4:1901484-1904561	catalytic activity	24.1155	25.87	16.3413	45.7005	60.3365	17.5332	40.6933
XLOC_016078	EMIHUDRAFT_96138	EMIHUscaffold_4:1921611-1922524	protein binding	6.33389	7.6784	6.68121	7.88127	6.37425	7.7344	6.01759
XLOC_023989	-	EMIHUscaffold_62:555420-556765	None	15.9737	11.7249	13.324	7.07338	9.05409	6.91769	8.32217
XLOC_014505	EMIHUDRAFT_242932	EMIHUscaffold_372:128897-132100	phosphatidylinositol dephosphorylation	4.80008	5.28499	7.07982	6.14494	4.22374	10.0284	5.26062
XLOC_014509	EMIHUDRAFT_255655	EMIHUscaffold_3721:324-1761	None	11.9747	12.9227	14.3094	18.0083	15.8348	23.4033	12.9045
XLOC_002406	EMIHUDRAFT_439754	EMIHUscaffold_107:288192-289344	None	214.411	183.223	210.127	128.518	142.523	138.239	186.162
XLOC_019037	EMIHUDRAFT_256411	EMIHUscaffold_4764:416-1671	None	31.7303	33.3363	29.0501	30.6971	29.5058	35.9802	35.5797
XLOC_002407	EMIHUDRAFT_466586	EMIHUscaffold_107:290360-294604	None	5.64524	3.93898	7.06836	5.63502	4.45045	6.73707	5.24703
XLOC_001965	EMIHUDRAFT_222665	EMIHUscaffold_104:296296-297706	None	26.4529	21.1395	26.955	19.1188	21.0456	26.5702	22.1562
XLOC_003216	EMIHUDRAFT_62674	EMIHUscaffold_11:508378-513678	phospholipid transport	11.2429	9.73508	12.8362	9.63256	9.37353	10.9689	10.1364
XLOC_003214	-	EMIHUscaffold_11:490294-492102	None	41.5133	34.7327	32.0603	35.2701	35.2291	39.4049	33.4958
XLOC_045040	EMIHUDRAFT_234569	KB864895:11324-12656	None	3.10813	2.36546	3.25393	4.80006	3.9746	4.3357	3.54809
XLOC_026358	EMIHUDRAFT_105587	EMIHUscaffold_70:4018-5393	nucleus	16.6698	17.1252	16.9262	20.504	19.3711	17.9566	20.7062
XLOC_026359	EMIHUDRAFT_358484	EMIHUscaffold_70:10344-15573	None	2.08042	2.21666	2.57507	2.01057	2.19042	2.07526	1.83323
XLOC_026352	-	EMIHUscaffold_7:1224692-1227227	None	5.38153	6.42805	4.64667	3.50024	4.20201	3.54673	4.58442
XLOC_003218	EMIHUDRAFT_433418	EMIHUscaffold_11:522305-525800	sequence-specific DNA binding RNA polymerase II transcription factor activity	13.0155	12.1185	15.868	19.7437	17.8957	20.4647	15.633
XLOC_003219	EMIHUDRAFT_200040	EMIHUscaffold_11:529405-530768	None	12.629	7.78313	8.31947	11.5391	9.43029	10.3659	11.3513
XLOC_025910	EMIHUDRAFT_257942	EMIHUscaffold_6930:674-1398	None	86.9594	59.6074	56.7757	67.8391	64.129	59.9155	83.3274
XLOC_025915	EMIHUDRAFT_124867	EMIHUscaffold_6941:110-834	N-acetyltransferase activity	11.692	7.87359	15.1967	22.6239	19.2578	25.0815	18.285
XLOC_025666	EMIHUDRAFT_371788	EMIHUscaffold_685:7570-12557	translational initiation	5.02902	5.07719	5.20452	5.69454	5.34722	6.23546	5.33875
XLOC_034324	-	KB864057:356945-358083	None	11.4225	14.829	11.6687	15.3086	15.9717	12.2719	16.2955
XLOC_034325	ARPC3	KB864057:362542-365193	None	9.79721	10.1955	9.18443	8.58773	8.33809	9.75208	10.5375
XLOC_034320	EMIHUDRAFT_466973	KB864057:323452-333906	polysaccharide catabolic process	2.8931	0.657354	2.12985	2.64805	3.8957	0.646111	1.88591
XLOC_044552	EMIHUDRAFT_203981	KB864838:706151-708310	None	6.31431	3.37627	6.5653	4.94458	5.67306	6.24378	4.49454
XLOC_034329	EMIHUDRAFT_225122	KB864057:396466-397857	small-subunit processome	36.577	49.3262	43.8714	67.2287	62.5876	43.3402	51.1267
XLOC_044556	EMIHUDRAFT_203993,EMIHUDRAFT_449877	KB864838:732061-737546	None	4.17912	3.69594	5.52636	4.36525	5.90293	4.01635	4.53691
XLOC_044557	EMIHUDRAFT_463031	KB864838:741670-746153	None	11.0782	12.2706	12.5985	7.16836	7.11646	9.44016	7.65021
XLOC_035336	EMIHUDRAFT_462326	KB864151:58379-61833	None	6.58399	5.23691	5.7871	5.97146	6.32235	6.09198	5.89331
XLOC_035337	EMIHUDRAFT_433673	KB864151:71687-74311	None	5.63677	7.87382	7.19131	8.47503	8.4695	10.6452	6.67092
XLOC_002298	EMIHUDRAFT_446781	EMIHUscaffold_1058:6002-10048	None	13.8373	8.63291	20.8294	9.67751	9.13539	9.3254	7.72023
XLOC_002297	-	EMIHUscaffold_1058:22-4403	None	8.64203	4.48476	6.5718	4.43373	5.55864	4.29652	3.61146
XLOC_035338	EMIHUDRAFT_200861	KB864151:85653-87211	zinc ion binding	12.3697	15.427	13.1297	15.0309	15.5506	14.9182	15.3932
XLOC_002290	-	EMIHUscaffold_1055:11214-12284	None	19.501	15.7159	11.9791	12.3034	12.0026	16.3313	10.4782
XLOC_021316	EMIHUDRAFT_422045	EMIHUscaffold_53:369975-374199	proteasome complex	11.727	7.02618	7.29731	10.0611	11.9677	8.0219	9.76962
XLOC_036674	EMIHUDRAFT_467349	KB864215:395318-399882	ATPase activity	2.1451	1.69336	3.45639	5.94488	4.05057	5.58753	3.88904
XLOC_036672	EMIHUDRAFT_440880	KB864215:371378-373039	None	3.5609	2.22894	4.41484	8.84278	4.25945	9.03497	5.43653
XLOC_010513	-	EMIHUscaffold_3:191224-193553	None	9.56009	20.242	10.5088	10.4375	9.7124	7.36033	10.5252
XLOC_007065	EMIHUDRAFT_237489	EMIHUscaffold_251:115196-120367	hedgehog receptor activity	34.9052	42.0777	38.1361	15.4109	22.1734	22.6408	18.6266
XLOC_007061	EMIHUDRAFT_457510	EMIHUscaffold_251:90824-95149	protein phosphorylation	11.5888	9.10158	11.0642	6.9122	5.21773	9.67288	6.03724
XLOC_007060	EMIHUDRAFT_237476	EMIHUscaffold_251:86193-89004	membrane	11.03	12.3953	9.59657	14.7234	14.3725	7.51874	16.3122
XLOC_040906	EMIHUDRAFT_364637	KB864546:75683-83139	protein phosphorylation	14.4942	15.2611	14.1968	15.9637	12.0061	18.7753	13.4624
XLOC_018079	EMIHUDRAFT_451521	EMIHUscaffold_45:221363-224408	carbohydrate binding	4.75741	3.82984	3.7908	3.62666	3.393	5.25676	3.77559
XLOC_018074	EMIHUDRAFT_451516	EMIHUscaffold_45:187138-188665	metabolic process	7.28675	7.90173	7.24244	7.49977	8.34046	6.24398	7.03006
XLOC_009181	EMIHUDRAFT_443976	EMIHUscaffold_282:67920-72408	nucleic acid binding	49.2308	39.7167	36.8164	25.795	29.1005	28.6769	45.6657
XLOC_043502	EMIHUDRAFT_63804	KB864748:841259-842262	integral component of membrane	12.1912	11.7399	9.61638	11.0826	10.8892	9.33693	11.6859
XLOC_027742	EMIHUDRAFT_428301	EMIHUscaffold_75:361475-363223	carbohydrate binding	3.83616	3.45248	4.33279	3.36936	3.46313	2.23737	2.55601
XLOC_003030	EMIHUDRAFT_420773,EMIHUDRAFT_448862	EMIHUscaffold_11:562437-565164	None	10.8498	10.3193	12.508	10.4634	9.61889	10.9273	13.6135
XLOC_027744	EMIHUDRAFT_217786	EMIHUscaffold_75:368939-370597	metabolic process	6.06077	6.04589	5.99151	5.31705	6.32319	5.59232	6.63339
XLOC_012613	EMIHUDRAFT_450877	EMIHUscaffold_34:429847-432629	None	8.90597	7.277	8.19361	10.895	9.73045	11.8118	8.4496
XLOC_012614	EMIHUDRAFT_450878	EMIHUscaffold_34:440465-443730	L-ascorbic acid binding	19.8013	17.6266	19.4795	17.0777	16.9516	20.8403	17.0703
XLOC_012616	EMIHUDRAFT_208068	EMIHUscaffold_34:476332-486094	None	90.4723	91.5102	79.2543	91.0639	91.4702	98.1442	90.3292
XLOC_012617	EMIHUDRAFT_208069	EMIHUscaffold_34:487261-493666	None	15.1227	13.1387	7.381	10.8056	12.652	11.0493	11.1904
XLOC_037673	Rab50	KB864273:220364-221688	None	24.3642	24.5324	23.6441	21.725	17.3496	28.6892	18.4288
XLOC_037672	EMIHUDRAFT_455444	KB864273:216894-217709	None	15.8644	10.6726	12.4761	13.3044	13.281	14.3597	11.6578
XLOC_037671	EMIHUDRAFT_467491	KB864273:211909-215497	actin filament organization	30.6039	31.9822	25.7047	25.9598	23.5413	29.5313	24.7106
XLOC_029960	EMIHUDRAFT_48691	EMIHUscaffold_84:187515-188781	ribosome	20.6802	18.5445	19.7821	15.045	16.9879	13.5956	17.1801
XLOC_016429	EMIHUDRAFT_430817	EMIHUscaffold_401:12980-16011	protein binding	6.60574	8.13013	6.83573	7.6927	8.87924	5.98908	7.54035
XLOC_032951	Lhcf16_2	EMIHUscaffold_979:1529-3000	None	209.735	375.369	207.847	292.101	214.019	264.678	225.912
XLOC_001188	EMIHUDRAFT_351266,EMIHUDRAFT_54078	EMIHUscaffold_10:627870-630214	None	8.67653	15.8323	14.1009	11.0298	10.6527	14.9865	12.3851
XLOC_000594	-	EMIHUscaffold_1:1107896-1109734	None	48.8108	72.5818	56.5423	77.1428	84.5389	53.2496	83.6826
XLOC_000590	-	EMIHUscaffold_1:1081636-1083103	None	11.5083	11.3405	9.97226	11.8052	12.0956	12.8419	13.0884
XLOC_000593	EMIHUDRAFT_94935	EMIHUscaffold_1:1100859-1102665	carbohydrate transport	15.4812	10.2267	10.9411	5.99616	5.41702	11.8244	10.2062
XLOC_005515	FADS2	EMIHUscaffold_233:184031-189928	None	100.125	100.299	108.053	56.3489	70.9303	67.354	87.226
XLOC_000599	EMIHUDRAFT_94940	EMIHUscaffold_1:1121720-1123985	ubiquinol-cytochrome-c reductase activity	136.272	135.943	89.0362	145.936	148.042	102.685	146.359
XLOC_009408	-	EMIHUscaffold_2877:17-1673	None	5.76789	5.52055	8.4995	4.895	4.99811	9.09964	5.32151
XLOC_009153	EMIHUDRAFT_74273	EMIHUscaffold_281:40867-41709	hydrolase activity, acting on glycosyl bonds	15.0009	18.3471	13.7476	17.7261	18.3215	16.4472	13.6868
XLOC_009154	EMIHUDRAFT_239051	EMIHUscaffold_281:45486-48655	None	11.0345	11.7247	10.2651	10.4947	8.33361	11.0192	11.1112
XLOC_004608	EMIHUDRAFT_443137	EMIHUscaffold_222:100752-104431	None	3.0909	3.3362	3.05967	3.38783	3.23592	3.40578	2.78071
XLOC_030928	-	EMIHUscaffold_89:373621-376811	None	28.1376	16.1586	20.7064	18.8581	19.7516	22.5449	23.6757
XLOC_039591	EMIHUDRAFT_455813	KB864434:49525-50618	None	13.2991	15.1793	10.9866	17.263	23.1576	8.10827	16.6221
XLOC_001238	EMIHUDRAFT_351312	EMIHUscaffold_10:990404-993376	hydrolase activity	412.589	400.638	341.022	405.969	398.418	439.988	398.095
XLOC_001239	-	EMIHUscaffold_10:994823-997878	None	4.33029	5.67282	5.5735	4.85814	4.42921	5.71433	5.13537
XLOC_037200	EFG1	KB864246:613369-742682	None	6739.64	6616.53	5541.79	7878.73	7276.15	6355.62	8150.47
XLOC_001235	-	EMIHUscaffold_10:968846-969638	None	23.5885	33.3219	23.6371	33.1409	34.6919	27.4401	31.6673
XLOC_000049	EMIHUDRAFT_193852	EMIHUscaffold_1:389366-390584	lipid metabolic process	4.64531	6.60844	7.12413	2.85169	3.81362	3.28117	3.27253
XLOC_045545	EMIHUDRAFT_204441	KB864931:784444-785672	metabolic process	11.6305	10.933	14.1871	7.77898	11.3102	8.90895	9.87492
XLOC_000045	-	EMIHUscaffold_1:342736-345148	None	4.13016	4.93957	5.94619	4.78991	3.92374	5.70491	5.00916
XLOC_000040	EMIHUDRAFT_349086	EMIHUscaffold_1:306955-308492	galactosyltransferase activity	7.9813	10.4677	10.2796	8.38594	8.75946	8.88952	7.4374
XLOC_011837	EMIHUDRAFT_117067,EMIHUDRAFT_240968	EMIHUscaffold_320:68491-77973	None	8.09881	7.27971	5.80178	4.95709	6.78734	7.19467	6.42187
XLOC_026432	EMIHUDRAFT_216701,EMIHUDRAFT_452901	EMIHUscaffold_70:458997-462186	None	28.3535	24.3879	24.3983	13.6564	17.4549	14.8061	15.7179
XLOC_026431	EMIHUDRAFT_216696	EMIHUscaffold_70:438355-440292	None	37.0268	37.3467	31.0984	24.9002	23.2568	25.7444	26.9275
XLOC_026437	EMIHUDRAFT_105680	EMIHUscaffold_70:505901-507724	None	62.6525	50.9009	73.8482	39.6908	58.3566	45.7548	58.2514
XLOC_043254	EMIHUDRAFT_314592	KB864726:27198-29418	cell adhesion	16.4989	10.2306	10.3054	9.03768	11.8065	8.57528	8.2781
XLOC_043253	EMIHUDRAFT_442554	KB864726:21078-27074	electron carrier activity	11.8825	6.09055	5.22074	5.17572	9.03947	4.52032	4.81331
XLOC_028765	EMIHUDRAFT_121144	EMIHUscaffold_799:1864-6102	None	13.0741	15.9857	12.419	12.5543	16.8833	13.9226	15.3276
XLOC_014754	EMIHUDRAFT_118138	EMIHUscaffold_381:86848-88326	None	2.10154	3.08555	3.70107	3.63884	2.69866	3.21856	2.86407
XLOC_021371	-	EMIHUscaffold_53:119305-122296	None	16.5472	17.6844	17.479	16.4665	16.6694	15.9252	15.3949
XLOC_043836	EMIHUDRAFT_233412,EMIHUDRAFT_233413	KB864758:132115-135905	None	4.50311	4.45674	4.23643	3.69392	3.33567	4.13837	4.24661
XLOC_021373	EMIHUDRAFT_212547	EMIHUscaffold_53:131894-133088	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors	18.1718	15.2213	16.7538	9.34447	13.6266	11.1893	13.261
XLOC_021807	EMIHUDRAFT_464749	EMIHUscaffold_55:597102-601089	hydrolase activity, acting on glycosyl bonds	8.38817	7.29153	8.23164	8.95871	8.64975	11.2268	7.11303
XLOC_021374	Lhcf48	EMIHUscaffold_53:133221-134089	None	196.808	236.589	149.56	209.667	211.648	158.964	218.355
XLOC_021377	EMIHUDRAFT_103784	EMIHUscaffold_53:144537-147525	proteolysis	5.79015	6.66148	6.1954	3.15137	3.29065	3.41317	5.27025
XLOC_021376	EMIHUDRAFT_103783	EMIHUscaffold_53:137611-143344	protein phosphorylation	6.13702	5.00974	4.98295	3.58882	4.08973	2.45224	3.44345
XLOC_021378	EMIHUDRAFT_103787	EMIHUscaffold_53:152450-155171	protein binding	13.2651	26.4117	17.0224	26.191	30.2914	16.5772	24.2701
XLOC_021808	EMIHUDRAFT_452062	EMIHUscaffold_55:608624-610544	None	2.83506	3.59226	3.02646	3.31323	3.43131	3.69458	3.32232
XLOC_029587	EMIHUDRAFT_471170	EMIHUscaffold_819:8-6658	catalytic activity	7.08771	6.56799	5.49302	7.65177	5.43037	7.73148	6.15068
XLOC_042259	EMIHUDRAFT_415280	KB864654:361867-362901	small ribosomal subunit	539.727	681.522	437.253	820.263	838.312	478.74	766.021
XLOC_038941	EMIHUDRAFT_229063	KB864369:241582-246729	protein methylation	16.2769	15.9944	15.8637	17.1619	14.7608	17.9764	17.1142
XLOC_038942	EMIHUDRAFT_229068	KB864369:252222-259349	binding	4.97077	4.07226	5.25832	4.9754	4.29859	4.78377	4.20171
XLOC_038943	IST1	KB864369:271459-273129	None	7.02138	8.07152	12.504	15.2789	11.602	21.1118	11.6321
XLOC_042254	EMIHUDRAFT_63613	KB864654:323843-326043	protein binding	12.1887	23.3944	17.959	27.7475	26.8177	16.3451	21.9302
XLOC_042256	EMIHUDRAFT_203075,EMIHUDRAFT_449628	KB864654:346350-348402	None	14.9604	11.299	13.7788	12.3887	11.673	12.1226	12.8581
XLOC_038948	EMIHUDRAFT_229087	KB864369:311810-313737	None	15.0983	16.2772	10.9219	12.0216	13.5469	13.6395	12.6286
XLOC_046016	EMIHUDRAFT_457094	KB864996:213901-220715	None	2.61854	5.18659	5.11164	3.50422	2.20805	5.47084	3.18493
XLOC_041046	EMIHUDRAFT_434188	KB864557:374588-377578	metal ion binding	3.54011	3.2957	5.99059	5.03244	4.10976	4.05363	4.80808
XLOC_041040	-	KB864557:303999-305770	None	3.13463	5.67773	4.9799	2.4247	2.88018	2.57354	2.93049
XLOC_031320	EMIHUDRAFT_199291,EMIHUDRAFT_62336	EMIHUscaffold_9:1325004-1329647	None	2.94768	2.87523	2.70571	2.15496	2.13582	2.76478	2.47969
XLOC_031327	-	EMIHUscaffold_9:312045-314215	None	17.3831	14.3329	25.4749	41.1911	22.8835	43.8644	27.5656
XLOC_038801	EMIHUDRAFT_455621	KB864358:73534-75951	None	4.8105	7.77313	6.04193	6.80399	7.31303	7.15653	5.37907
XLOC_038803	EMIHUDRAFT_467642	KB864358:89701-95356	endodeoxyribonuclease activity, producing 5'-phosphomonoesters	14.9699	11.2203	24.3214	31.9995	23.6205	35.6083	26.5224
XLOC_035522	EMIHUDRAFT_420859	KB864151:233189-234260	nucleotide binding	108.276	94.8297	75.8581	68.1369	73.598	74.3845	94.284
XLOC_038805	EMIHUDRAFT_441352	KB864358:107881-110487	phenylalanyl-tRNA aminoacylation	95.119	95.1639	69.6883	102.082	95.6842	83.7523	103.351
XLOC_035526	EMIHUDRAFT_200945	KB864151:291348-292036	None	12.5297	15.1568	13.4892	11.0142	8.78011	12.1504	12.7723
XLOC_035529	EMIHUDRAFT_200952	KB864151:309249-312523	aspartic-type endopeptidase activity	16.0186	13.7793	16.1846	14.5904	13.0849	15.0629	14.3953
XLOC_035528	EMIHUDRAFT_462341	KB864151:298514-303949	protein phosphorylation	26.0105	25.5413	26.6296	25.96	23.0878	30.2302	19.6892
XLOC_044709	EMIHUDRAFT_234144	KB864849:104377-106157	None	18.1927	19.0312	15.9658	23.3378	20.7738	14.3284	18.7854
XLOC_044708	EMIHUDRAFT_456840	KB864849:98282-100870	mannitol metabolic process	4.29369	5.79105	3.38883	3.58702	3.80091	4.17596	3.13466
XLOC_033786	EMIHUDRAFT_122263	KB864041:5479-9588	None	3.44109	2.32779	2.88475	1.50498	2.06878	2.39118	1.98352
XLOC_016447	EMIHUDRAFT_445172	EMIHUscaffold_402:30592-31951	None	5.92518	5.59037	6.58686	5.34901	6.01451	7.71409	6.26247
XLOC_016446	EMIHUDRAFT_243884,EMIHUDRAFT_458944	EMIHUscaffold_402:22416-27490	None	2.18456	1.82327	1.80506	1.92336	2.08317	1.9598	2.00745
XLOC_010870	EMIHUDRAFT_430491	EMIHUscaffold_308:13669-16201	None	6.74815	4.72434	5.60779	2.86915	3.30481	2.95938	4.01844
XLOC_010726	-	EMIHUscaffold_304:89937-91748	None	5.28649	2.06557	3.73836	2.3057	3.86012	3.71589	3.14547
XLOC_015934	EMIHUDRAFT_349862	EMIHUscaffold_4:972897-973994	None	27.9312	32.3345	28.4061	23.807	25.475	31.4559	28.7771
XLOC_010723	EMIHUDRAFT_240215	EMIHUscaffold_304:73436-75952	methionine metabolic process	28.1449	20.7094	22.8674	37.0423	29.6181	33.0333	26.5625
XLOC_010721	EMIHUDRAFT_240212	EMIHUscaffold_304:64406-67334	RNA binding	7.91	6.30191	6.81885	13.6995	10.7221	10.7717	9.29514
XLOC_015938	EMIHUDRAFT_432295	EMIHUscaffold_4:1004237-1008136	None	462.119	375.36	460.206	251.713	210.716	604.453	151.947
XLOC_015939	EMIHUDRAFT_447960	EMIHUscaffold_4:1013167-1018452	chromatin remodeling	41.4865	50.2329	44.2282	45.1372	55.8107	49.6684	37.8824
XLOC_010729	EMIHUDRAFT_444253	EMIHUscaffold_304:104688-108144	None	6.20266	5.08916	8.77281	7.68101	7.72455	13.1625	9.34285
XLOC_012580	EMIHUDRAFT_463792	EMIHUscaffold_34:182751-186908	eukaryotic translation initiation factor 3 complex	99.6004	91.7849	83.5017	126.816	143.951	88.2745	110.303
XLOC_012587	-	EMIHUscaffold_34:224992-225830	None	68.5891	37.2669	26.0004	67.2588	108.497	30.9523	92.7421
XLOC_042662	EMIHUDRAFT_365236	KB864664:233774-236071	protein binding	5.8048	6.14847	4.29816	3.59252	4.08881	4.84092	5.44555
XLOC_032788	EMIHUDRAFT_69275	EMIHUscaffold_97:256445-259089	protein binding	23.8705	25.2091	18.8499	21.2645	20.3784	19.0028	26.3614
XLOC_032789	EMIHUDRAFT_466286	EMIHUscaffold_97:259997-263343	sequence-specific DNA binding transcription factor activity	10.1295	9.97982	9.18565	10.6288	11.8172	10.241	9.44309
XLOC_032780	EMIHUDRAFT_466281	EMIHUscaffold_97:221477-223261	None	2.66017	2.81665	2.32463	3.61574	3.43005	2.47705	3.0564
XLOC_032784	EMIHUDRAFT_439283	EMIHUscaffold_97:238784-242059	None	72.3242	74.6098	56.3203	109.884	125.545	66.1126	99.4206
XLOC_030491	EMIHUDRAFT_438842	EMIHUscaffold_87:273472-277027	phosphorylation	6.69561	5.45641	7.05038	5.57138	5.39468	7.18559	4.47641
XLOC_037445	EMIHUDRAFT_467430	KB864255:61766-64058	L-ascorbic acid binding	6.2246	4.71179	5.04934	3.88576	4.58215	4.18186	4.93281
XLOC_030495	EMIHUDRAFT_417071	EMIHUscaffold_87:305000-306736	protein insertion into membrane	110.946	98.111	92.8568	52.6586	57.1846	55.3723	62.8781
XLOC_037448	EMIHUDRAFT_467431	KB864255:79366-86789	phosphatidylinositol metabolic process	9.87406	7.98566	12.0261	6.65694	6.66125	9.87167	7.20025
XLOC_030498	16PFK1	EMIHUscaffold_87:320372-323617	None	214.049	178.754	148.979	289.434	319.732	171.664	265.418
XLOC_000605	EMIHUDRAFT_194176	EMIHUscaffold_1:1161236-1164899	None	19.7525	20.3884	18.4225	18.5287	22.0279	15.5242	22.9212
XLOC_000601	-	EMIHUscaffold_1:1133951-1136332	None	3.20187	2.83821	3.12066	3.16161	3.01191	4.04189	3.58248
XLOC_000603	EMIHUDRAFT_94945	EMIHUscaffold_1:1145985-1147053	L-ascorbic acid binding	14.968	15.6194	14.3471	14.8003	15.258	15.2064	15.9117
XLOC_006295	EMIHUDRAFT_457384,EMIHUDRAFT_457385	EMIHUscaffold_242:80085-87856	None	10.4959	8.23059	9.18306	7.20406	7.92172	8.60811	7.89445
XLOC_018510	EMIHUDRAFT_211059	EMIHUscaffold_46:542783-545089	protein binding	25.7189	29.2506	29.494	16.9148	21.6394	17.1813	21.0627
XLOC_018517	EMIHUDRAFT_436678	EMIHUscaffold_46:584792-587566	transmembrane transport	22.3129	16.4776	20.3003	17.3763	13.6952	20.2265	19.8149
XLOC_018518	EMIHUDRAFT_211078	EMIHUscaffold_46:591042-594917	spindle	28.1172	7.23754	13.4228	25.2901	25.6068	10.4526	28.1947
XLOC_032438	EMIHUDRAFT_466207	EMIHUscaffold_95:98790-100756	ATPase activity	8.96517	12.598	12.062	18.8932	27.59	6.73369	20.2144
XLOC_032439	EMIHUDRAFT_428601,EMIHUDRAFT_439185	EMIHUscaffold_95:104993-109054	None	20.813	24.1535	27.4179	20.2314	19.6575	25.2572	20.159
XLOC_002974	-	EMIHUscaffold_11:228259-230754	None	9.17196	10.5857	12.1347	9.38602	9.63641	6.31047	10.0268
XLOC_003002	EMIHUDRAFT_199980,EMIHUDRAFT_351425	EMIHUscaffold_11:381726-385363	None	19.8371	22.2539	19.0419	25.0448	20.3501	28.9997	20.9675
XLOC_003001	EMIHUDRAFT_433404	EMIHUscaffold_11:375549-379506	None	7.83921	4.94128	7.45205	5.31908	4.22617	4.87598	5.07448
XLOC_003000	-	EMIHUscaffold_11:366421-374136	None	4.05831	1.90177	1.76613	1.78182	2.08283	1.67459	2.09362
XLOC_008725	EMIHUDRAFT_116051	EMIHUscaffold_277:59605-64503	None	2.59232	3.43038	3.20355	2.94031	2.78309	3.37038	3.13284
XLOC_008056	EMIHUDRAFT_469290	EMIHUscaffold_269:1663-7317	sequence-specific DNA binding RNA polymerase II transcription factor activity	104.344	77.711	114.044	41.4275	53.7935	108.543	71.9812
XLOC_003008	EMIHUDRAFT_97718	EMIHUscaffold_11:413491-418640	protein ubiquitination	3.72648	4.40933	3.91179	3.9682	3.86686	4.72079	4.36975
XLOC_025499	-	EMIHUscaffold_68:332416-333572	None	39.7674	27.4264	67.1468	81.3677	48.0699	127.473	64.5885
XLOC_028976	EMIHUDRAFT_432947	EMIHUscaffold_8:86621-87797	None	8.80837	8.61322	13.0622	17.6652	10.0524	21.3624	15.4813
XLOC_036797	-	KB864225:78496-80029	None	1.87769	2.6141	1.96108	1.67737	1.64305	1.73125	1.93984
XLOC_026601	EMIHUDRAFT_317100	EMIHUscaffold_707:4810-11886	None	7.24048	6.0808	6.55	5.30577	6.72333	5.63084	5.90742
XLOC_026607	EMIHUDRAFT_471787	EMIHUscaffold_7072:10-1119	None	15.2823	16.6466	16.9128	15.0725	15.8954	16.8637	20.0386
XLOC_026609	EMIHUDRAFT_446289	EMIHUscaffold_708:1058-3605	None	4.44405	4.11377	4.65376	4.11666	4.02951	6.67533	5.17804
XLOC_038868	EMIHUDRAFT_228919	KB864358:216221-219522	protein phosphorylation	17.2892	20.1166	18.5488	16.735	16.3341	18.7264	16.5969
XLOC_036429	-	KB864198:176867-178718	None	1.86178	3.69645	2.41136	2.25162	2.29335	2.30503	2.82935
XLOC_023093	AP1G-2	EMIHUscaffold_59:445239-448340	None	18.2669	17.424	13.4982	15.0953	16.5046	15.5508	15.8447
XLOC_023094	EMIHUDRAFT_41159	EMIHUscaffold_59:453818-456702	nucleic acid binding	4.97813	2.50179	4.96461	6.045	5.39698	9.15539	5.90746
XLOC_036426	EMIHUDRAFT_455185	KB864198:157716-160334	None	6.77248	6.84626	4.6696	5.45855	6.02704	5.69963	6.62445
XLOC_034494	EMIHUDRAFT_362023,EMIHUDRAFT_454839	KB864078:285423-288029	None	7.92748	9.17774	7.47233	9.22931	9.32242	10.1535	10.0183
